-1,-1,-1,-1,574,494,469,386,386,306,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,466,386,386,281,278,279,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,574,332,307,386,386,306,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,331,307,467,468,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,466,467,468,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,574,491,576,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,513,-1,707,785,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,821,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,621,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,621,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541,489,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,621,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,621,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541,462,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,439,440,440,440,441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
439,442,386,386,470,495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,386,386,386,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
329,494,494,494,495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,439,440,440,441,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,466,386,386,443,440,440,440,440
-1,-1,-1,-1,-1,-1,-1,439,280,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,439,440,280,467,467,467,467,467,467,467,386
-1,-1,-1,-1,-1,385,386,386,467,467,467,467,467,467,467,386
-1,-1,224,-1,-1,385,386,386,467,467,467,467,467,467,467,386
-1,-1,-1,-1,-1,385,386,386,467,467,467,467,467,467,467,386
-1,-1,-1,-1,-1,385,386,386,386,386,386,386,386,386,386,386
-1,-1,-1,-1,-1,493,413,413,413,469,386,386,470,413,413,413
-1,-1,-1,-1,-1,-1,-1,-1,251,493,413,413,495,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
